"","id","subject","etype","group","edate","boxnum","weight","iti","fr","msn","comments","fn","sname","active","inactive","reward","beam1","beam2","beam3","beam4","latency.active","latency.inactive"
"250",10,"25","heroinSA","heroin","01-26-22","Box10","281.000",10,1,"FR_SCRIPT_D:_0.352_E:_0.648_F:_19.000_I:_148.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_6558.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomF_20220126","heroinSA_FR1_roomF_20220126_10.rDat",19,35,19,"240766.000","211891.000","56138.000","19.000","155.71","32.35"
"251",11,"26","heroinSA","saline","01-26-22","Box11","246.000",10,1,"FR_SCRIPT_5choice_D:_0.692_E:_0.308_F:_9.000_I:_46.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_28586.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomF_20220126","heroinSA_FR1_roomF_20220126_11.rDat",9,4,9,"0.000","0.000","0.000","9.000","112.67","126.61"
"252",12,"27","heroinSA","saline","01-26-22","Box12","277.000",10,1,"FR_SCRIPT_5choice_D:_0.438_E:_0.563_F:_7.000_I:_48.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_12217.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomF_20220126","heroinSA_FR1_roomF_20220126_12.rDat",7,9,7,"0.000","0.000","0.000","7.000","25.46","136.52"
"253",13,"28","heroinSA","saline","01-26-22","Box13","280.000",10,1,"FR_SCRIPT_5choice_D:_1.000_E:_0.000_F:_10.000_I:_42.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_37168.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomF_20220126","heroinSA_FR1_roomF_20220126_13.rDat",10,0,10,"0.000","0.000","0.000","10.000","106.78","106.78"
"254",14,"29","heroinSA","saline","01-26-22","Box14","274.000",10,1,"FR_SCRIPT_5choice_D:_0.571_E:_0.429_F:_4.000_I:_24.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_29277.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomF_20220126","heroinSA_FR1_roomF_20220126_14.rDat",4,3,4,"0.000","0.000","0.000","4.000","21.83","8.8"
"255",15,"30","heroinSA","saline","01-26-22","Box15","258.000",10,1,"FR_SCRIPT_5choice_D:_0.833_E:_0.167_F:_5.000_I:_25.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_26048.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomF_20220126","heroinSA_FR1_roomF_20220126_15.rDat",5,1,5,"0.000","0.000","0.000","5.000","232.83","219.78"
"256",1,"16","heroinSA","heroin","01-27-22","Box1","289.000",10,1,"FR_SCRIPT_D:_0.979_E:_0.021_F:_47.000_I:_194.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5653.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_1.rDat",47,1,47,"202188.000","128685.000","53890.000","47.000","57.19","98.51"
"257",2,"17","heroinSA","heroin","01-27-22","Box2","269.000",10,1,"FR_SCRIPT_D:_1.000_E:_0.000_F:_85.000_I:_365.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_545.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_2.rDat",85,0,85,"216821.000","52836.000","27329.000","85.000","8.7","8.7"
"258",3,"18","heroinSA","heroin","01-27-22","Box3","247.000",10,1,"FR_SCRIPT_D:_0.762_E:_0.238_F:_16.000_I:_82.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_10476.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_3.rDat",16,5,16,"121152.000","106911.000","159723.000","16.000","307.55","919.34"
"259",4,"19","heroinSA","heroin","01-27-22","Box4","240.000",10,1,"FR_SCRIPT_D:_1.000_E:_0.000_F:_34.000_I:_139.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2347.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_1.000","\Box4_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_4.rDat",34,0,34,"213157.000","144161.000","70082.000","34.000","99.11","99.11"
"260",5,"20","heroinSA","heroin","01-27-22","Box5","267.000",10,1,"FR_SCRIPT_D:_1.000_E:_0.000_F:_40.000_I:_163.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3589.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_5.rDat",40,0,40,"176800.000","364401.000","103998.000","40.000","89.81","89.81"
"261",6,"21","heroinSA","heroin","01-27-22","Box6","261.000",10,1,"FR_SCRIPT_D:_0.560_E:_0.440_F:_94.000_I:_526.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1303.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_6.rDat",94,74,94,"242182.000","6387.000","4904.000","94.000","41.13","35.15"
"262",7,"22","heroinSA","heroin","01-27-22","Box7","254.000",10,1,"FR_SCRIPT_box7_D:_0.970_E:_0.030_F:_65.000_I:_268.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3703.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_7.rDat",65,2,65,"281966.000","112806.000","43924.000","65.000","140.14","14"
"263",8,"23","heroinSA","saline","01-27-22","Box8","260.000",10,1,"FR_SCRIPT_D:_0.143_E:_0.857_F:_1.000_I:_18.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7616.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_8.rDat",1,6,1,"58648.000","39096.000","54292.000","1.000","72.19","62.58"
"264",9,"24","heroinSA","saline","01-27-22","Box9","252.000",10,1,"FR_SCRIPT_D:_0.667_E:_0.333_F:_8.000_I:_43.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_8835.000_U:_0.000_V:_1.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_9.rDat",8,4,8,"310550.000","368829.000","13445.000","8.000","91.89","105.18"
"265",10,"25","heroinSA","heroin","01-27-22","Box10","281.000",10,1,"FR_SCRIPT_D:_0.520_E:_0.480_F:_26.000_I:_154.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_264.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_10.rDat",26,24,26,"232166.000","231440.000","73560.000","26.000","84.41","24.52"
"266",11,"26","heroinSA","saline","01-27-22","Box11","250.000",10,1,"FR_SCRIPT_5choice_D:_0.455_E:_0.545_F:_5.000_I:_34.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_8764.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_11.rDat",5,6,5,"0.000","0.000","0.000","5.000","412.07","9054.71"
"267",12,"27","heroinSA","saline","01-27-22","Box12","275.000",10,1,"FR_SCRIPT_5choice_D:_0.533_E:_0.467_F:_8.000_I:_48.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7014.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_12.rDat",8,7,8,"0.000","0.000","0.000","8.000","456.71","54.86"
"268",13,"28","heroinSA","saline","01-27-22","Box13","289.000",10,1,"FR_SCRIPT_5choice_D:_0.875_E:_0.125_F:_7.000_I:_32.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4293.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_13.rDat",7,1,7,"0.000","0.000","0.000","7.000","171.21","10357.79"
"269",14,"29","heroinSA","saline","01-27-22","Box14","274.000",10,1,"FR_SCRIPT_5choice_D:_0.667_E:_0.333_F:_4.000_I:_22.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_19020.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_14.rDat",4,2,4,"0.000","0.000","0.000","4.000","76.58","4.17"
"270",15,"30","heroinSA","saline","01-27-22","Box15","259.000",10,1,"FR_SCRIPT_5choice_D:_0.400_E:_0.600_F:_2.000_I:_16.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7867.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomF_20220127","heroinSA_FR1_roomF_20220127_15.rDat",2,3,2,"0.000","0.000","0.000","2.000","1775.63","599.49"
"271",1,"16","heroinSA","heroin","01-28-22","Box1","287.000",10,1,"FR_SCRIPT_D:_0.957_E:_0.043_F:_45.000_I:_186.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2148.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_1.rDat",45,2,45,"235436.000","68699.000","33186.000","45.000","9.47","39.62"
"272",2,"17","heroinSA","heroin","01-28-22","Box2","263.000",10,1,"FR_SCRIPT_D:_1.000_E:_0.000_F:_90.000_I:_372.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5884.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_2.rDat",90,0,90,"195845.000","62270.000","49379.000","90.000","15.29","15.29"
"273",3,"18","heroinSA","heroin","01-28-22","Box3","251.000",10,1,"FR_SCRIPT_D:_0.538_E:_0.462_F:_14.000_I:_85.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3956.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_3.rDat",14,12,14,"108910.000","75684.000","83059.000","14.000","127.52","321.85"
"274",4,"19","heroinSA","heroin","01-28-22","Box4","242.000",10,1,"FR_SCRIPT_D:_1.000_E:_0.000_F:_29.000_I:_120.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3534.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_4.rDat",29,0,29,"211838.000","121862.000","56061.000","29.000","229.88","229.88"
"275",5,"20","heroinSA","heroin","01-28-22","Box5","267.000",10,1,"FR_SCRIPT_D:_0.980_E:_0.020_F:_50.000_I:_208.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1147.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_5.rDat",50,1,50,"210311.000","364360.000","68307.000","50.000","22.44","104.78"
"276",6,"21","heroinSA","heroin","01-28-22","Box6","258.000",10,1,"FR_SCRIPT_D:_0.916_E:_0.084_F:_197.000_I:_839.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_880.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_1.000","\Box6_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_6.rDat",197,18,197,"181553.000","19349.000","17141.000","197.000","45.36","80.13"
"277",7,"22","heroinSA","heroin","01-28-22","Box7","252.000",10,1,"FR_SCRIPT_box7_D:_0.609_E:_0.391_F:_53.000_I:_287.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1332.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_7.rDat",53,34,53,"258762.000","163914.000","64477.000","53.000","4.5","334.65"
"278",8,"23","heroinSA","saline","01-28-22","Box8","258.000",10,1,"FR_SCRIPT_D:_0.600_E:_0.400_F:_6.000_I:_34.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_18883.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_8.rDat",6,4,6,"38432.000","23895.000","38651.000","6.000","52.33","3.17"
"279",9,"24","heroinSA","saline","01-28-22","Box9","252.000",10,1,"FR_SCRIPT_D:_0.400_E:_0.600_F:_2.000_I:_16.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_84352.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_9.rDat",2,3,2,"197052.000","370956.000","10630.000","2.000","170.02","9.86"
"280",10,"25","heroinSA","heroin","01-28-22","Box10","280.000",10,1,"FR_SCRIPT_D:_0.656_E:_0.344_F:_21.000_I:_108.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2782.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_1.000","\Box10_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_10.rDat",21,11,21,"261117.000","215611.000","39175.000","21.000","126.97","94.4"
"281",11,"26","heroinSA","saline","01-28-22","Box11","255.000",10,1,"FR_SCRIPT_5choice_D:_0.333_E:_0.667_F:_1.000_I:_10.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_19924.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_11.rDat",1,2,1,"0.000","0.000","0.000","1.000","3277.24","1005.14"
"282",12,"27","heroinSA","saline","01-28-22","Box12","281.000",10,1,"FR_SCRIPT_5choice_D:_0.667_E:_0.333_F:_10.000_I:_53.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3952.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_12.rDat",10,5,10,"0.000","0.000","0.000","10.000","193.11","400.28"
"283",13,"28","heroinSA","saline","01-28-22","Box13","291.000",10,1,"FR_SCRIPT_5choice_D:_0.727_E:_0.273_F:_8.000_I:_40.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_8474.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_13.rDat",8,3,8,"0.000","0.000","0.000","8.000","42.19","412.8"
"284",14,"29","heroinSA","saline","01-28-22","Box14","279.000",10,1,"FR_SCRIPT_5choice_D:_0.294_E:_0.706_F:_5.000_I:_46.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_39743.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_14.rDat",5,12,5,"0.000","0.000","0.000","5.000","34.95","21.24"
"285",15,"30","heroinSA","saline","01-28-22","Box15","264.000",10,1,"FR_SCRIPT_5choice_D:_0.778_E:_0.222_F:_7.000_I:_35.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_23562.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomF_20220128","heroinSA_FR1_roomF_20220128_15.rDat",7,2,7,"0.000","0.000","0.000","7.000","58.96","1487"
"286",1,"16","heroinSA","heroin","01-31-22","Box1","292.000",10,1,"FR_SCRIPT_D:_0.981_E:_0.019_F:_152.000_I:_625.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_118.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_1.rDat",152,3,152,"171020.000","64144.000","59688.000","152.000","5.6","24.52"
"287",2,"17","heroinSA","heroin","01-31-22","Box2","265.000",10,1,"FR_SCRIPT_D:_0.940_E:_0.060_F:_205.000_I:_905.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_355.000_U:_0.000_V:_1.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_2.rDat",205,13,205,"186836.000","61647.000","64404.000","205.000","50.61","26.84"
"288",3,"18","heroinSA","heroin","01-31-22","Box3","254.000",10,1,"FR_SCRIPT_D:_0.708_E:_0.292_F:_17.000_I:_87.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4405.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_3.rDat",17,7,17,"122890.000","104508.000","127073.000","17.000","46.18","2028.26"
"289",4,"19","heroinSA","heroin","01-31-22","Box4","244.000",10,1,"FR_SCRIPT_D:_1.000_E:_0.000_F:_41.000_I:_166.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_376.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_4.rDat",41,0,41,"214872.000","175930.000","67435.000","41.000","20.92","20.92"
"290",5,"20","heroinSA","heroin","01-31-22","Box5","267.000",10,1,"FR_SCRIPT_D:_0.982_E:_0.018_F:_55.000_I:_225.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1073.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_5.rDat",55,1,55,"204298.000","364896.000","70575.000","55.000","18.15","177.06"
"291",6,"21","heroinSA","heroin","01-31-22","Box6","253.000",10,1,"FR_SCRIPT_D:_0.598_E:_0.402_F:_241.000_I:_1323.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3291.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_6.rDat",241,162,241,"168839.000","30530.000","23679.000","241.000","10.22","72.89"
"292",7,"22","heroinSA","heroin","01-31-22","Box7","255.000",10,1,"FR_SCRIPT_box7_D:_0.708_E:_0.292_F:_68.000_I:_338.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_8652.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_7.rDat",68,28,68,"237181.000","189712.000","38917.000","68.000","20.59","9.8"
"293",8,"23","heroinSA","saline","01-31-22","Box8","263.000",10,1,"FR_SCRIPT_D:_0.455_E:_0.545_F:_5.000_I:_35.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4172.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_8.rDat",5,6,5,"76661.000","35291.000","26155.000","5.000","470.24","1249.2"
"294",9,"24","heroinSA","saline","01-31-22","Box9","246.000",10,1,"FR_SCRIPT_D:_0.733_E:_0.267_F:_22.000_I:_111.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_9733.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_9.rDat",22,8,22,"161079.000","368303.000","35329.000","22.000","60.11","204.55"
"295",10,"25","heroinSA","heroin","01-31-22","Box10","281.000",10,1,"FR_SCRIPT_D:_0.667_E:_0.333_F:_36.000_I:_185.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2075.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_10.rDat",36,18,36,"273855.000","187468.000","38053.000","36.000","91.06","53.74"
"296",11,"26","heroinSA","saline","01-31-22","Box11","260.000",10,1,"FR_SCRIPT_5choice_D:_0.833_E:_0.167_F:_5.000_I:_24.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_71281.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_11.rDat",5,1,5,"0.000","0.000","0.000","5.000","361.66","1118.13"
"297",12,"27","heroinSA","saline","01-31-22","Box12","285.000",10,1,"FR_SCRIPT_5choice_D:_0.500_E:_0.500_F:_12.000_I:_74.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_6379.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_12.rDat",12,12,12,"0.000","0.000","0.000","12.000","85.85","158.5"
"298",13,"28","heroinSA","saline","01-31-22","Box13","288.000",10,1,"FR_SCRIPT_5choice_D:_0.821_E:_0.179_F:_23.000_I:_104.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_9082.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_13.rDat",23,5,23,"0.000","0.000","0.000","23.000","8.6","3216.32"
"299",14,"29","heroinSA","saline","01-31-22","Box14","272.000",10,1,"FR_SCRIPT_5choice_D:_0.200_E:_0.800_F:_1.000_I:_14.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_77268.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_14.rDat",1,4,1,"0.000","0.000","0.000","1.000","143.13","163.88"
"300",15,"30","heroinSA","saline","01-31-22","Box15","261.000",10,1,"FR_SCRIPT_5choice_D:_0.500_E:_0.500_F:_4.000_I:_26.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_13476.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomF_20220131","heroinSA_FR1_roomF_20220131_15.rDat",4,4,4,"0.000","0.000","0.000","4.000","2134.22","2066.77"
"301",1,"16","heroinSA","heroin","02-01-22","Box1","294.000",10,1,"FR_SCRIPT_D:_0.865_E:_0.135_F:_109.000_I:_481.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_459.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomF_20220201","heroinSA_FR1_roomF_20220201_1.rDat",109,17,109,"282201.000","55262.000","13772.000","109.000","50.94","47.39"
"302",2,"17","heroinSA","heroin","02-01-22","Box2","275.000",10,1,"FR_SCRIPT_D:_0.988_E:_0.012_F:_83.000_I:_351.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_6942.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomF_20220201","heroinSA_FR1_roomF_20220201_2.rDat",83,1,83,"204708.000","161298.000","93449.000","83.000","3.09","27.54"
"303",3,"18","heroinSA","heroin","02-01-22","Box3","260.000",10,1,"FR_SCRIPT_D:_0.531_E:_0.469_F:_17.000_I:_109.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_7386.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomF_20220201","heroinSA_FR1_roomF_20220201_3.rDat",17,15,17,"92507.000","99597.000","217816.000","17.000","75.52","1296.23"
"304",4,"19","heroinSA","heroin","02-01-22","Box4","251.000",10,1,"FR_SCRIPT_D:_1.000_E:_0.000_F:_35.000_I:_145.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3819.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_1.000","\Box4_Comments:","heroinSA_FR1_roomF_20220201","heroinSA_FR1_roomF_20220201_4.rDat",35,0,35,"238130.000","112663.000","45740.000","35.000","24.5","24.5"
