"","id","subject","etype","group","edate","boxnum","weight","iti","fr","msn","comments","fn","sname","active","inactive","reward","beam1","beam2","beam3","beam4","latency.active","latency.inactive"
"389",14,"29","heroinSA","saline","02-24-23","Box14","285.000",10,1,"FR_SCRIPT_5choice_D:_0.375_E:_0.625_F:_3.000_I:_24.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_28494.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomF_20230224","heroinSA_FR1_roomF_20230224_14.rDat",3,5,3,"0.000","0.000","0.000","3.000","29.61","443.2"
"390",15,"30","heroinSA","saline","02-24-23","Box15","293.000",10,1,"FR_SCRIPT_5choice_D:_0.727_E:_0.273_F:_8.000_I:_40.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_12158.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomF_20230224","heroinSA_FR1_roomF_20230224_15.rDat",8,3,8,"0.000","0.000","0.000","8.000","61.48","963.74"
"391",1,"16","heroinSA","saline","02-27-23","Box1","286.000",10,1,"FR_SCRIPT_D:_0.816_E:_0.184_F:_31.000_I:_141.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_31020.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_1.000","\Box1_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_1.rDat",31,7,31,"69057.000","146070.000","270600.000","31.000","78.69","216.81"
"392",2,"17","heroinSA","heroin","02-27-23","Box2","285.000",10,1,"FR_SCRIPT_D:_0.765_E:_0.235_F:_26.000_I:_122.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2395.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_2.rDat",26,8,26,"248487.000","196088.000","45343.000","26.000","73.39","270.23"
"393",3,"18","heroinSA","heroin","02-27-23","Box3","259.000",10,1,"FR_SCRIPT_D:_0.750_E:_0.250_F:_18.000_I:_86.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3506.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_3.rDat",18,6,18,"174368.000","214126.000","137583.000","18.000","33.72","2628.98"
"394",4,"19","heroinSA","saline","02-27-23","Box4","292.000",10,1,"FR_SCRIPT_D:_1.000_E:_0.000_F:_1.000_I:_8.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_106040.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_1.000","\Box4_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_4.rDat",1,0,1,"88372.000","234060.000","256785.000","1.000","195.99","195.99"
"395",5,"20","heroinSA","heroin","02-27-23","Box5","264.000",10,1,"FR_SCRIPT_D:_0.982_E:_0.018_F:_55.000_I:_226.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_266.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_5.rDat",55,1,55,"199604.000","156393.000","129534.000","55.000","40.62","192.51"
"396",6,"21","heroinSA","heroin","02-27-23","Box6","252.000",10,1,"FR_SCRIPT_D:_0.964_E:_0.036_F:_27.000_I:_112.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4515.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_6.rDat",27,1,27,"148549.000","193033.000","139768.000","27.000","29.5","178.67"
"397",7,"23","heroinSA","heroin","02-27-23","Box8","253.000",10,1,"FR_SCRIPT_D:_0.961_E:_0.039_F:_147.000_I:_618.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_12.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_7.rDat",147,6,147,"205152.000","184371.000","55729.000","147.000","109.49","73.82"
"398",8,"24","heroinSA","heroin","02-27-23","Box9","294.000",10,1,"FR_SCRIPT_D:_0.727_E:_0.273_F:_8.000_I:_41.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_60962.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_8.rDat",8,3,8,"73643.000","17926.000","13188.000","8.000","148.29","1942.63"
"399",9,"25","heroinSA","saline","02-27-23","Box10","250.000",10,1,"FR_SCRIPT_D:_0.091_E:_0.909_F:_1.000_I:_26.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_34127.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_1.000","\Box10_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_9.rDat",1,10,1,"81117.000","249103.000","197069.000","1.000","779.1","81.74"
"400",10,"22","heroinSA","heroin","02-27-23","Box7","235.000",10,1,"FR_SCRIPT_box7_D:_0.944_E:_0.056_F:_51.000_I:_213.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_5021.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_10.rDat",51,3,51,"189735.000","90192.000","40968.000","51.000","400.17","203.42"
"401",11,"26","heroinSA","heroin","02-27-23","Box11","264.000",10,1,"FR_SCRIPT_5choice_D:_0.930_E:_0.070_F:_66.000_I:_280.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1094.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_11.rDat",66,5,66,"0.000","0.000","0.000","66.000","68.7","787.14"
"402",12,"27","heroinSA","heroin","02-27-23","Box12","276.000",10,1,"FR_SCRIPT_5choice_D:_0.673_E:_0.327_F:_35.000_I:_179.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_6709.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_12.rDat",35,17,35,"0.000","0.000","0.000","35.000","198.27","148.33"
"403",13,"28","heroinSA","saline","02-27-23","Box13","274.000",10,1,"FR_SCRIPT_5choice_D:_0.250_E:_0.750_F:_3.000_I:_32.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_10161.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_13.rDat",3,9,3,"0.000","0.000","0.000","3.000","2980.51","171.21"
"404",14,"29","heroinSA","saline","02-27-23","Box14","290.000",10,1,"FR_SCRIPT_5choice_D:_0.429_E:_0.571_F:_6.000_I:_42.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_9247.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_14.rDat",6,8,6,"0.000","0.000","0.000","6.000","75.73","69.92"
"405",15,"30","heroinSA","saline","02-27-23","Box15","292.000",10,1,"FR_SCRIPT_5choice_D:_0.667_E:_0.333_F:_6.000_I:_32.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_28451.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomF_20230227","heroinSA_FR1_roomF_20230227_15.rDat",6,3,6,"0.000","0.000","0.000","6.000","151.81","3565.96"
"406",1,"16","heroinSA","saline","02-28-23","Box1","292.000",10,5,"FR_SCRIPT_D:_0.600_E:_0.400_F:_6.000_I:_90.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2079.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_1.rDat",30,20,6,"199301.000","104617.000","70420.000","30.000","287.28","418.16"
"407",2,"17","heroinSA","heroin","02-28-23","Box2","286.000",10,5,"FR_SCRIPT_D:_0.921_E:_0.079_F:_21.000_I:_188.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_1540.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_2.rDat",105,9,21,"217243.000","193384.000","66450.000","105.000","109.64","401.36"
"408",3,"18","heroinSA","heroin","02-28-23","Box3","265.000",10,5,"FR_SCRIPT_D:_0.730_E:_0.270_F:_13.000_I:_158.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3797.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_3.rDat",65,24,13,"181612.000","138776.000","104848.000","65.000","52.24","56.9"
"409",4,"19","heroinSA","saline","02-28-23","Box4","298.000",10,5,"FR_SCRIPT_D:_0.000_E:_1.000_F:_0.000_I:_6.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_103315.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_4.rDat",0,2,0,"88898.000","233705.000","253186.000","0.000",NA,"208.28"
"410",5,"20","heroinSA","heroin","02-28-23","Box5","274.000",10,5,"FR_SCRIPT_D:_0.861_E:_0.139_F:_13.000_I:_133.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_7960.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_5.rDat",68,11,13,"117261.000","142883.000","206992.000","68.000","29.22","867.72"
"411",6,"21","heroinSA","heroin","02-28-23","Box6","260.000",10,5,"FR_SCRIPT_D:_0.849_E:_0.151_F:_15.000_I:_154.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_1308.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_6.rDat",79,14,15,"127206.000","175398.000","135396.000","79.000","23.67","179.1"
"412",7,"23","heroinSA","heroin","02-28-23","Box8","253.000",10,5,"FR_SCRIPT_D:_0.973_E:_0.027_F:_101.000_I:_870.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_315.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_7.rDat",509,14,101,"155618.000","107492.000","35820.000","509.000","33.56","114.08"
"413",8,"24","heroinSA","heroin","02-28-23","Box9","286.000",10,5,"FR_SCRIPT_D:_0.594_E:_0.406_F:_3.000_I:_56.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_32519.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_8.rDat",19,13,3,"175321.000","49789.000","22421.000","19.000","33.62","1269.24"
"414",9,"25","heroinSA","saline","02-28-23","Box10","260.000",10,5,"FR_SCRIPT_D:_0.438_E:_0.563_F:_1.000_I:_30.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_29604.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box10_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_9.rDat",7,9,1,"95029.000","247768.000","194498.000","7.000","2379.43","72.45"
"415",10,"22","heroinSA","heroin","02-28-23","Box7","240.000",10,5,"FR_SCRIPT_box7_D:_0.959_E:_0.041_F:_47.000_I:_398.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2225.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_1.000","\Box7_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_10.rDat",235,10,47,"173799.000","109156.000","67100.000","235.000","138.39","101.79"
"416",11,"26","heroinSA","heroin","02-28-23","Box11","270.000",10,5,"FR_SCRIPT_5choice_D:_0.888_E:_0.112_F:_15.000_I:_148.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_2453.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_11.rDat",79,10,15,"0.000","0.000","0.000","79.000","123.98","107.57"
"417",12,"27","heroinSA","heroin","02-28-23","Box12","280.000",10,5,"FR_SCRIPT_5choice_D:_0.832_E:_0.168_F:_16.000_I:_172.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_7197.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_12.rDat",84,17,16,"0.000","0.000","0.000","84.000","34.27","264.33"
"418",13,"28","heroinSA","saline","02-28-23","Box13","276.000",10,5,"FR_SCRIPT_5choice_D:_0.167_E:_0.833_F:_0.000_I:_35.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_9024.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_13.rDat",3,15,0,"0.000","0.000","0.000","3.000","510.37","51.72"
"419",14,"29","heroinSA","saline","02-28-23","Box14","293.000",10,5,"FR_SCRIPT_5choice_D:_0.250_E:_0.750_F:_0.000_I:_9.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_5623.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_14.rDat",1,3,0,"0.000","0.000","0.000","1.000","2506.48","546.46"
"420",15,"30","heroinSA","saline","02-28-23","Box15","298.000",10,5,"FR_SCRIPT_5choice_D:_0.833_E:_0.167_F:_1.000_I:_12.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_17175.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomF_20230228","heroinSA_FR1_roomF_20230228_15.rDat",5,1,1,"0.000","0.000","0.000","5.000","30.37","9082.57"
"421",1,"16","heroinSA","saline","03-01-23","Box1","291.000",10,5,"FR_SCRIPT_D:_0.778_E:_0.222_F:_2.000_I:_32.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_19128.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_1.rDat",14,4,2,"161809.000","144262.000","80134.000","14.000","35.62","39.41"
"422",2,"17","heroinSA","heroin","03-01-23","Box2","301.000",10,5,"FR_SCRIPT_D:_0.952_E:_0.048_F:_32.000_I:_275.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_566.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_2.rDat",160,8,32,"239733.000","174675.000","70870.000","160.000","60.1","78.93"
"423",3,"18","heroinSA","heroin","03-01-23","Box3","280.000",10,5,"FR_SCRIPT_D:_0.702_E:_0.298_F:_14.000_I:_187.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_8957.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_1.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_3.rDat",73,31,14,"181915.000","204462.000","117649.000","73.000","27.65","36.13"
"424",4,"19","heroinSA","saline","03-01-23","Box4","299.000",10,5,"FR_SCRIPT_D:_0.333_E:_0.667_F:_0.000_I:_16.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_811.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_4.rDat",2,4,0,"50779.000","222331.000","304832.000","2.000","337.12","126.71"
"425",5,"20","heroinSA","heroin","03-01-23","Box5","278.000",10,5,"FR_SCRIPT_D:_0.884_E:_0.116_F:_39.000_I:_379.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_78.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_1.000","\Box5_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_5.rDat",198,26,39,"198530.000","108989.000","121806.000","198.000","1.3","88.48"
"426",6,"21","heroinSA","heroin","03-01-23","Box6","263.000",10,5,"FR_SCRIPT_D:_0.872_E:_0.128_F:_15.000_I:_144.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4760.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_6.rDat",75,11,15,"116699.000","195973.000","128567.000","75.000","16.97","59.63"
"427",7,"23","heroinSA","heroin","03-01-23","Box8","275.000",10,5,"FR_SCRIPT_D:_0.960_E:_0.040_F:_106.000_I:_911.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_65.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_7.rDat",530,22,106,"140941.000","52390.000","26349.000","530.000","34.35","0.72"
"428",8,"24","heroinSA","heroin","03-01-23","Box9","308.000",10,5,"FR_SCRIPT_D:_0.571_E:_0.429_F:_3.000_I:_51.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_14262.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_8.rDat",16,12,3,"153018.000","38845.000","18418.000","16.000","63.18","729.63"
"429",9,"25","heroinSA","saline","03-01-23","Box10","263.000",10,5,"FR_SCRIPT_D:_0.706_E:_0.294_F:_2.000_I:_31.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_16449.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_1.000","\Box10_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_9.rDat",12,5,2,"56609.000","209523.000","247480.000","12.000","39.85","87.87"
"430",10,"22","heroinSA","heroin","03-01-23","Box7","254.000",10,5,"FR_SCRIPT_box7_D:_1.000_E:_0.000_F:_37.000_I:_301.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_10545.000_U:_0.000_V:_0.000_W:_1.000_X:_0.000_Y:_0.000_Z:_0.000","\Box7_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_10.rDat",187,0,37,"145219.000","113031.000","48861.000","187.000","39.01","39.01"
"431",11,"26","heroinSA","heroin","03-01-23","Box11","276.000",10,5,"FR_SCRIPT_5choice_D:_0.920_E:_0.080_F:_16.000_I:_144.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_2400.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box11_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_11.rDat",80,7,16,"0.000","0.000","0.000","80.000","28.91","336.69"
"432",12,"27","heroinSA","heroin","03-01-23","Box12","290.000",10,5,"FR_SCRIPT_5choice_D:_0.935_E:_0.065_F:_31.000_I:_288.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_2105.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box12_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_12.rDat",159,11,31,"0.000","0.000","0.000","159.000","22.63","65.7"
"433",13,"28","heroinSA","saline","03-01-23","Box13","280.000",10,5,"FR_SCRIPT_5choice_D:_0.250_E:_0.750_F:_0.000_I:_23.000_J:_0.000_K:_10800.010_L:_3.000_R:_0.000_S:_0.000_T:_3915.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box13_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_13.rDat",3,9,0,"0.000","0.000","0.000","3.000","148.82","119.58"
"434",14,"29","heroinSA","saline","03-01-23","Box14","298.000",10,5,"FR_SCRIPT_5choice_D:_0.333_E:_0.667_F:_0.000_I:_7.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_103722.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box14_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_14.rDat",1,2,0,"0.000","0.000","0.000","1.000","427.8","56.2"
"435",15,"30","heroinSA","saline","03-01-23","Box15","301.000",10,5,"FR_SCRIPT_5choice_D:_1.000_E:_0.000_F:_0.000_I:_3.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_106015.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box15_Comments:","heroinSA_FR1_roomF_20230301","heroinSA_FR1_roomF_20230301_15.rDat",1,0,0,"0.000","0.000","0.000","1.000","198.49","198.49"
"436",1,"16","heroinSA","saline","03-02-23","Box1","294.000",10,5,"FR_SCRIPT_D:_0.917_E:_0.083_F:_4.000_I:_40.000_J:_0.000_K:_10800.010_L:_2.000_R:_0.000_S:_0.000_T:_10739.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box1_Comments:","heroinSA_FR1_roomF_20230302","heroinSA_FR1_roomF_20230302_1.rDat",22,2,4,"116542.000","68075.000","30476.000","22.000","9.5","528.03"
"437",2,"17","heroinSA","heroin","03-02-23","Box2","303.000",10,5,"FR_SCRIPT_D:_0.942_E:_0.058_F:_29.000_I:_252.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_3931.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box2_Comments:","heroinSA_FR1_roomF_20230302","heroinSA_FR1_roomF_20230302_2.rDat",145,9,29,"273727.000","140198.000","41150.000","145.000","109.07","39.86"
"438",3,"18","heroinSA","heroin","03-02-23","Box3","279.000",10,5,"FR_SCRIPT_D:_0.543_E:_0.457_F:_10.000_I:_171.000_J:_0.000_K:_10800.010_L:_1.000_R:_0.000_S:_0.000_T:_11274.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box3_Comments:","heroinSA_FR1_roomF_20230302","heroinSA_FR1_roomF_20230302_3.rDat",51,43,10,"222851.000","196252.000","93787.000","51.000","256.24","25.08"
"439",4,"19","heroinSA","saline","03-02-23","Box4","304.000",10,5,"FR_SCRIPT_D:_0.000_E:_1.000_F:_0.000_I:_6.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_52392.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box4_Comments:","heroinSA_FR1_roomF_20230302","heroinSA_FR1_roomF_20230302_4.rDat",0,2,0,"163398.000","310325.000","179529.000","0.000",NA,"5560.27"
"440",5,"20","heroinSA","heroin","03-02-23","Box5","278.000",10,5,"FR_SCRIPT_D:_0.788_E:_0.212_F:_17.000_I:_191.000_J:_0.000_K:_10800.010_L:_4.000_R:_0.000_S:_0.000_T:_4008.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box5_Comments:","heroinSA_FR1_roomF_20230302","heroinSA_FR1_roomF_20230302_5.rDat",89,24,17,"96767.000","124907.000","222392.000","89.000","1.25","61.77"
"441",6,"21","heroinSA","heroin","03-02-23","Box6","262.000",10,5,"FR_SCRIPT_D:_0.849_E:_0.151_F:_18.000_I:_179.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_4006.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box6_Comments:","heroinSA_FR1_roomF_20230302","heroinSA_FR1_roomF_20230302_6.rDat",90,16,18,"118510.000","192629.000","131307.000","90.000","49.55","144.86"
"442",7,"23","heroinSA","heroin","03-02-23","Box8","275.000",10,5,"FR_SCRIPT_D:_0.926_E:_0.074_F:_103.000_I:_928.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_526.000_U:_0.000_V:_1.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box8_Comments:","heroinSA_FR1_roomF_20230302","heroinSA_FR1_roomF_20230302_7.rDat",515,41,103,"190837.000","100626.000","35609.000","515.000","5.43","3.63"
"443",8,"24","heroinSA","heroin","03-02-23","Box9","313.000",10,5,"FR_SCRIPT_D:_0.313_E:_0.688_F:_1.000_I:_32.000_J:_0.000_K:_10800.010_L:_0.000_R:_0.000_S:_0.000_T:_6713.000_U:_0.000_V:_0.000_W:_0.000_X:_0.000_Y:_0.000_Z:_0.000","\Box9_Comments:","heroinSA_FR1_roomF_20230302","heroinSA_FR1_roomF_20230302_8.rDat",5,11,1,"124091.000","52093.000","27711.000","5.000","49.96","61.45"
