"subject","e.type","group","boxnum","edate","weight","file name","fr","active","inactive","reward","beam1","beam2","beam3","beam4","latency to first active","latency to first inactive","act0-600","act600-1200","act1200-1800","act1800-2400","act2400-3000","act3000-3600","act3600-4200","act4200-4800","act4800-5400","act5400-6000","act6000-6600","act6600-7200","act7200-7800","act7800-8400","act8400-9000","act9000-9600","act9600-10200","act10200-10800","inact0-600","inact600-1200","inact1200-1800","inact1800-2400","inact2400-3000","inact3000-3600","inact3600-4200","inact4200-4800","inact4800-5400","inact5400-6000","inact6000-6600","inact6600-7200","inact7200-7800","inact7800-8400","inact8400-9000","inact9000-9600","inact9600-10200","inact10200-10800","rew0-600","rew600-1200","rew1200-1800","rew1800-2400","rew2400-3000","rew3000-3600","rew3600-4200","rew4200-4800","rew4800-5400","rew5400-6000","rew6000-6600","rew6600-7200","rew7200-7800","rew7800-8400","rew8400-9000","rew9000-9600","rew9600-10200","rew10200-10800","comments"
"13","heroinSA","saline","Box13","03-08-23","270","heroinSA_FR1_roomE_20230308","10","15","12","1","0","0","0","15","233.75","17.99","3","4","2","0","0","0","0","0","0","0","0","1","2","0","0","0","3","0","11","4","2","0","0","0","0","0","0","0","0","5","12","0","0","0","5","0","3","4","2","0","0","0","0","0","0","0","0","1","2","0","0","0","3","0","\Box13_Comments:"
"14","heroinSA","saline","Box14","03-08-23","305","heroinSA_FR1_roomE_20230308","10","13","6","1","0","0","0","13","522.26","521.18","3","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","6","5","0","0","0","0","2","0","0","10","0","0","0","0","0","0","0","0","8","3","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","6","\Box14_Comments:"
"15","heroinSA","saline","Box15","03-08-23","295","heroinSA_FR1_roomE_20230308","10","1","2","0","0","0","0","1","7832.07","1482.04","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","02-14-23","273","heroinSA_FR1_roomF_20230214","1","9","27","9","155138","142117","131967","9","254.6","22.49","1","0","0","1","0","1","1","0","1","0","0","0","0","2","1","0","1","0","9","0","0","5","0","3","1","2","3","14","8","0","0","2","1","0","1","14","1","0","0","1","0","1","1","0","1","0","0","0","0","2","1","0","1","0","\Box11_Comments:"
"17","heroinSA","heroin","Box2","02-14-23","266","heroinSA_FR1_roomF_20230214","1","11","4","11","112445","199342","197582","11","180.6","180.6","1","0","0","3","0","1","1","0","0","1","0","0","1","0","1","1","0","1","1","0","2","5","0","1","1","0","0","3","0","0","1","0","1","1","2","1","1","0","0","3","0","1","1","0","0","1","0","0","1","0","1","1","0","1","\Box11_Comments:"
"18","heroinSA","heroin","Box3","02-14-23","255","heroinSA_FR1_roomF_20230214","1","11","24","11","170933","121311","81291","11","50.44","50.44","2","0","2","0","1","1","0","0","0","2","0","1","0","1","0","0","1","0","4","20","2","0","3","2","0","2","0","2","0","5","0","13","6","0","1","0","2","0","2","0","1","1","0","0","0","2","0","1","0","1","0","0","1","0","\Box11_Comments:"
"19","heroinSA","saline","Box4","02-14-23","272","heroinSA_FR1_roomF_20230214","1","7","3","7","118986","226850","188610","7","4.72","4.72","3","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","7","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"20","heroinSA","heroin","Box5","02-14-23","259","heroinSA_FR1_roomF_20230214","1","25","32","25","255074","174892","77734","25","284.88","182.32","2","3","1","1","1","1","1","1","1","1","0","0","1","5","0","3","0","3","16","3","5","3","5","3","7","1","3","1","0","0","17","6","0","3","0","17","2","3","1","1","1","1","1","1","1","1","0","0","1","5","0","3","0","3","\Box11_Comments:"
"21","heroinSA","heroin","Box6","02-14-23","237","heroinSA_FR1_roomF_20230214","1","8","5","8","89798","116035","243010","8","67.74","26.8","1","2","1","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","5","2","1","0","2","0","2","0","1","0","1","0","2","0","1","0","1","0","1","2","1","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","\Box11_Comments:"
"23","heroinSA","heroin","Box8","02-14-23","252","heroinSA_FR1_roomF_20230214","1","47","15","47","133980","40553","11466","47","138","138","4","3","1","3","0","3","7","0","0","7","0","0","1","5","0","7","0","6","4","11","1","3","0","7","27","0","0","7","0","0","1","6","0","7","0","7","4","3","1","3","0","3","7","0","0","7","0","0","1","5","0","7","0","6","\Box11_Comments:"
"24","heroinSA","heroin","Box9","02-14-23","288","heroinSA_FR1_roomF_20230214","1","17","9","17","247456","157618","42611","17","109.26","17.35","3","0","1","0","1","2","1","1","0","3","0","2","0","1","1","0","1","0","7","0","3","0","3","2","1","1","0","3","0","2","4","1","1","2","3","2","3","0","1","0","1","2","1","1","0","3","0","2","0","1","1","0","1","0","\Box11_Comments:"
"25","heroinSA","saline","Box10","02-14-23","240","heroinSA_FR1_roomF_20230214","1","17","42","17","88717","72492","65680","17","150.66","117.95","3","1","1","0","2","3","3","1","0","0","0","0","0","0","0","0","1","2","19","13","5","18","6","3","13","3","10","0","0","0","0","0","0","0","1","10","3","1","1","0","2","3","3","1","0","0","0","0","0","0","0","0","1","2","\Box11_Comments:"
"22","heroinSA","heroin","Box7","02-14-23","234","heroinSA_FR1_roomF_20230214","1","32","15","32","179860","186484","94643","32","65.74","53.28","5","3","3","2","0","2","2","2","0","1","1","1","1","2","1","4","0","2","7","3","7","3","0","2","6","3","12","3","1","3","1","6","1","4","0","2","5","3","3","2","0","2","2","2","0","1","1","1","1","2","1","4","0","2","\Box7_Comments:"
"26","heroinSA","heroin","Box11","02-14-23","271","heroinSA_FR1_roomF_20230214","1","14","18","14","0","0","0","14","132.19","132.19","3","0","2","0","1","0","1","0","0","2","0","1","0","1","0","1","1","1","5","0","4","0","1","6","1","10","0","2","0","13","2","1","0","1","1","3","3","0","2","0","1","0","1","0","0","2","0","1","0","1","0","1","1","1","\Box11_Comments:"
"27","heroinSA","heroin","Box12","02-14-23","279","heroinSA_FR1_roomF_20230214","1","22","37","22","0","0","0","22","88.77","88.77","2","1","2","2","1","1","1","0","3","0","1","2","0","1","1","1","2","1","6","5","2","2","1","1","17","6","19","0","1","10","0","1","5","7","12","1","2","1","2","2","1","1","1","0","3","0","1","2","0","1","1","1","2","1","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-14-23","258","heroinSA_FR1_roomF_20230214","1","3","4","3","0","0","0","3","474.63","474.63","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","3","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-14-23","251","heroinSA_FR1_roomF_20230214","1","17","40","17","0","0","0","17","727.69","299.61","0","4","1","0","0","0","1","1","2","0","1","0","0","1","1","3","0","2","6","6","17","4","0","4","3","19","2","0","17","0","4","1","7","3","0","4","0","4","1","0","0","0","1","1","2","0","1","0","0","1","1","3","0","2","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-14-23","286","heroinSA_FR1_roomF_20230214","1","43","29","43","0","0","0","43","78.47","78.47","3","3","2","6","1","4","1","6","1","0","2","1","5","2","1","3","2","0","9","5","8","18","7","12","1","8","1","0","8","1","7","4","1","3","8","0","3","3","2","6","1","4","1","6","1","0","2","1","5","2","1","3","2","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","02-15-23","274","heroinSA_FR1_roomF_20230215","1","5","15","5","56083","103020","277801","5","179.27","179.27","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","16","2","0","0","0","0","0","0","0","4","0","2","4","2","0","0","4","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"17","heroinSA","heroin","Box2","02-15-23","269","heroinSA_FR1_roomF_20230215","1","11","5","11","142293","178347","126655","11","232.08","232.08","1","2","1","0","1","1","0","1","0","1","0","1","0","0","0","0","2","0","1","4","1","0","5","1","0","1","0","1","0","1","0","2","0","0","4","0","1","2","1","0","1","1","0","1","0","1","0","1","0","0","0","0","2","0","\Box11_Comments:"
"18","heroinSA","heroin","Box3","02-15-23","251","heroinSA_FR1_roomF_20230215","1","7","10","7","165671","95119","67683","7","458.96","68.04","2","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","8","0","1","1","0","0","1","0","2","0","1","0","9","0","0","0","0","4","2","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","\Box11_Comments:"
"19","heroinSA","saline","Box4","02-15-23","278","heroinSA_FR1_roomF_20230215","1","0","0","0","29528","69650","323285","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"20","heroinSA","heroin","Box5","02-15-23","258","heroinSA_FR1_roomF_20230215","1","23","44","23","212015","184753","67516","23","117.29","117.29","4","1","2","1","0","3","0","1","2","0","1","1","1","2","0","3","0","1","4","9","4","1","2","19","0","7","6","8","5","3","1","10","0","3","0","29","4","1","2","1","0","3","0","1","2","0","1","1","1","2","0","3","0","1","\Box11_Comments:"
"21","heroinSA","heroin","Box6","02-15-23","245","heroinSA_FR1_roomF_20230215","1","4","7","4","77750","202326","217820","4","87.44","87.44","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","4","0","0","5","2","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","\Box11_Comments:"
"23","heroinSA","heroin","Box8","02-15-23","251","heroinSA_FR1_roomF_20230215","1","71","5","71","211941","157369","47429","71","2.3","2.3","8","6","4","0","3","4","5","0","5","0","10","0","6","0","7","4","9","0","14","6","4","0","3","4","6","0","9","0","13","0","7","0","10","4","9","0","8","6","4","0","3","4","5","0","5","0","10","0","6","0","7","4","9","0","\Box11_Comments:"
"24","heroinSA","heroin","Box9","02-15-23","295","heroinSA_FR1_roomF_20230215","1","17","10","17","227925","190688","61596","17","51.38","51.38","3","1","1","1","1","0","1","0","0","0","2","1","1","1","2","2","0","0","5","1","1","1","1","2","1","0","0","2","4","1","5","3","2","2","0","6","3","1","1","1","1","0","1","0","0","0","2","1","1","1","2","2","0","0","\Box11_Comments:"
"25","heroinSA","saline","Box10","02-15-23","241","heroinSA_FR1_roomF_20230215","1","9","29","9","64932","179398","117838","9","161.53","11.83","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","2","14","6","4","3","17","0","0","0","0","0","0","0","0","0","6","14","1","2","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","2","\Box11_Comments:"
"22","heroinSA","heroin","Box7","02-15-23","239","heroinSA_FR1_roomF_20230215","1","27","16","27","155558","201879","101509","27","345.07","147.51","3","2","2","2","0","2","3","1","1","2","0","1","2","2","0","2","0","2","9","4","12","4","0","2","9","1","1","4","2","1","2","2","0","2","2","2","3","2","2","2","0","2","3","1","1","2","0","1","2","2","0","2","0","2","\Box7_Comments:"
"26","heroinSA","heroin","Box11","02-15-23","270","heroinSA_FR1_roomF_20230215","1","18","8","18","0","0","0","18","37.58","37.58","3","1","2","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","5","1","2","1","1","1","1","1","1","5","1","1","1","0","3","6","3","0","3","1","2","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","\Box11_Comments:"
"27","heroinSA","heroin","Box12","02-15-23","276","heroinSA_FR1_roomF_20230215","1","24","24","24","0","0","0","24","111.46","111.46","2","2","0","2","0","2","0","0","0","2","0","5","1","0","2","4","2","0","2","2","0","2","0","16","0","4","2","4","4","7","1","0","22","4","2","0","2","2","0","2","0","2","0","0","0","2","0","5","1","0","2","4","2","0","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-15-23","263","heroinSA_FR1_roomF_20230215","1","2","4","2","0","0","0","2","224.99","224.99","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2","2","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-15-23","258","heroinSA_FR1_roomF_20230215","1","10","22","10","0","0","0","10","62.54","62.54","3","1","0","1","0","0","0","2","0","0","0","0","2","0","1","0","0","0","7","1","2","3","0","0","0","14","0","2","0","0","6","6","3","6","0","4","3","1","0","1","0","0","0","2","0","0","0","0","2","0","1","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-15-23","288","heroinSA_FR1_roomF_20230215","1","10","13","10","0","0","0","10","93.18","47.22","5","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","17","13","1","1","0","0","0","1","0","1","0","0","0","0","0","0","2","0","5","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","02-16-23","272","heroinSA_FR1_roomF_20230216","1","13","12","13","215523","244799","80550","13","665.22","59.03","0","6","0","0","2","0","0","0","0","0","0","0","2","0","0","2","0","1","10","6","0","4","4","0","0","0","0","0","0","0","2","0","0","8","0","3","0","6","0","0","2","0","0","0","0","0","0","0","2","0","0","2","0","1","\Box11_Comments:"
"17","heroinSA","heroin","Box2","02-16-23","273","heroinSA_FR1_roomF_20230216","1","14","4","14","164692","177507","93562","14","59.81","59.81","3","0","1","0","3","0","2","1","0","1","0","1","1","0","0","0","0","1","9","0","1","0","3","0","2","1","0","1","0","1","3","0","0","0","0","1","3","0","1","0","3","0","2","1","0","1","0","1","1","0","0","0","0","1","\Box11_Comments:"
"18","heroinSA","heroin","Box3","02-16-23","251","heroinSA_FR1_roomF_20230216","1","6","9","6","86985","74339","49513","6","122.87","122.87","2","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","4","7","0","0","0","1","0","1","0","0","0","0","1","0","0","0","2","8","2","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","\Box11_Comments:"
"19","heroinSA","saline","Box4","02-16-23","274","heroinSA_FR1_roomF_20230216","1","1","0","1","30650","97843","321112","1","134.36","134.36","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"20","heroinSA","heroin","Box5","02-16-23","256","heroinSA_FR1_roomF_20230216","1","7","13","7","25942","59167","314322","7","13.14","13.14","3","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","7","0","17","0","0","5","0","0","1","0","0","1","0","0","0","0","0","2","3","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","\Box11_Comments:"
"21","heroinSA","heroin","Box6","02-16-23","244","heroinSA_FR1_roomF_20230216","1","3","5","3","87044","176440","221089","3","569.26","25.48","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"23","heroinSA","heroin","Box8","02-16-23","253","heroinSA_FR1_roomF_20230216","1","77","3","77","217906","125862","67190","77","6.4","6.4","8","7","0","8","6","0","4","5","4","4","7","0","3","9","0","0","12","0","12","7","0","9","6","0","6","7","6","4","8","0","3","11","0","0","14","0","8","7","0","8","6","0","4","5","4","4","7","0","3","9","0","0","12","0","\Box11_Comments:"
"24","heroinSA","heroin","Box9","02-16-23","296","heroinSA_FR1_roomF_20230216","1","15","9","15","204696","149991","42035","15","214.65","214.65","2","2","1","0","2","0","3","1","1","2","0","0","1","0","0","0","0","0","2","2","5","2","8","0","3","1","7","2","0","0","1","0","0","0","0","0","2","2","1","0","2","0","3","1","1","2","0","0","1","0","0","0","0","0","\Box11_Comments:"
"25","heroinSA","saline","Box10","02-16-23","242","heroinSA_FR1_roomF_20230216","1","3","28","3","72653","29799","12398","3","87.92","87.8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","2","4","0","0","0","0","0","10","0","0","0","0","0","4","0","18","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"22","heroinSA","heroin","Box7","02-16-23","247","heroinSA_FR1_roomF_20230216","1","15","14","15","130603","192960","123713","15","7.92","7.92","1","1","1","0","1","2","0","1","1","0","2","0","1","0","2","0","1","1","17","1","5","4","5","3","0","2","1","0","2","0","1","0","2","0","1","1","1","1","1","0","1","2","0","1","1","0","2","0","1","0","2","0","1","1","\Box7_Comments:"
"26","heroinSA","heroin","Box11","02-16-23","267","heroinSA_FR1_roomF_20230216","1","23","6","23","0","0","0","23","14.85","14.85","3","2","2","1","2","1","0","1","1","0","1","1","1","0","4","0","1","2","3","4","2","1","4","1","0","1","3","0","1","1","1","6","4","0","1","2","3","2","2","1","2","1","0","1","1","0","1","1","1","0","4","0","1","2","\Box11_Comments:"
"27","heroinSA","heroin","Box12","02-16-23","278","heroinSA_FR1_roomF_20230216","1","55","11","55","0","0","0","55","456.16","456.16","1","2","1","2","9","0","6","0","3","7","3","0","0","2","1","10","0","8","5","2","5","2","9","0","8","0","3","8","3","0","12","2","1","10","0","8","1","2","1","2","9","0","6","0","3","7","3","0","0","2","1","10","0","8","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-16-23","260","heroinSA_FR1_roomF_20230216","1","4","6","4","0","0","0","4","1143.18","26.44","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","5","1","4","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-16-23","262","heroinSA_FR1_roomF_20230216","1","6","9","6","0","0","0","6","393.87","393.87","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","1","3","4","2","9","0","0","0","0","5","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","1","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-16-23","289","heroinSA_FR1_roomF_20230216","1","9","5","9","0","0","0","9","44.79","44.79","3","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","02-17-23","271","heroinSA_FR1_roomF_20230217","1","10","12","10","49364","117549","286966","10","285.48","264.76","5","1","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","13","3","0","0","7","0","0","0","0","0","0","11","0","0","0","0","0","0","5","1","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","\Box11_Comments:"
"17","heroinSA","heroin","Box2","02-17-23","280","heroinSA_FR1_roomF_20230217","1","11","10","11","138126","232430","147773","11","58.28","58.28","1","2","0","1","2","0","0","1","0","1","0","3","0","0","0","0","0","0","3","2","2","5","4","0","0","1","8","3","0","3","0","0","0","0","0","0","1","2","0","1","2","0","0","1","0","1","0","3","0","0","0","0","0","0","\Box11_Comments:"
"18","heroinSA","heroin","Box3","02-17-23","250","heroinSA_FR1_roomF_20230217","1","5","3","5","130237","104220","76853","5","60.69","47.39","3","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","6","0","1","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","\Box11_Comments:"
"19","heroinSA","saline","Box4","02-17-23","277","heroinSA_FR1_roomF_20230217","1","0","0","0","25927","120925","331951","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"20","heroinSA","heroin","Box5","02-17-23","250","heroinSA_FR1_roomF_20230217","1","13","11","13","151163","179356","163799","13","30.82","30.82","3","0","4","0","1","2","0","0","0","2","0","0","0","1","0","0","0","0","5","0","4","0","1","2","0","0","0","13","0","0","0","11","0","0","0","0","3","0","4","0","1","2","0","0","0","2","0","0","0","1","0","0","0","0","\Box11_Comments:"
"21","heroinSA","heroin","Box6","02-17-23","240","heroinSA_FR1_roomF_20230217","1","6","17","6","78411","243138","193051","6","4.87","4.87","1","1","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","17","7","0","3","0","5","0","0","1","0","1","0","2","0","0","0","0","4","1","1","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","\Box11_Comments:"
"23","heroinSA","heroin","Box8","02-17-23","253","heroinSA_FR1_roomF_20230217","1","100","5","100","147375","89725","90952","100","23.71","23.71","15","8","0","9","5","9","5","2","6","2","11","0","0","9","9","2","8","0","26","9","0","12","5","15","7","2","7","3","14","0","0","11","16","2","9","0","15","8","0","9","5","9","5","2","6","2","11","0","0","9","9","2","8","0","\Box11_Comments:"
"24","heroinSA","heroin","Box9","02-17-23","292","heroinSA_FR1_roomF_20230217","1","14","4","14","65995","22364","11852","14","12.79","12.79","5","0","2","0","0","1","1","0","0","0","0","0","4","1","0","0","0","0","11","0","4","0","0","1","1","0","0","0","0","0","4","1","0","0","0","0","5","0","2","0","0","1","1","0","0","0","0","0","4","1","0","0","0","0","\Box11_Comments:"
"25","heroinSA","saline","Box10","02-17-23","238","heroinSA_FR1_roomF_20230217","1","5","19","5","41257","209335","282067","5","71.08","37.23","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","8","8","2","0","0","0","0","6","0","0","0","6","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"22","heroinSA","heroin","Box7","02-17-23","243","heroinSA_FR1_roomF_20230217","1","19","16","19","172969","201024","66283","19","156.57","111.89","1","3","0","4","1","1","2","0","1","2","0","1","1","1","0","0","0","1","17","3","0","4","1","1","3","0","1","16","0","1","1","1","0","0","2","1","1","3","0","4","1","1","2","0","1","2","0","1","1","1","0","0","0","1","\Box7_Comments:"
"26","heroinSA","heroin","Box11","02-17-23","267","heroinSA_FR1_roomF_20230217","1","19","8","19","0","0","0","19","66.01","65.84","1","2","1","3","0","1","2","5","1","1","0","2","0","0","0","0","0","0","2","2","1","3","0","1","5","7","7","3","0","4","0","0","2","0","0","0","1","2","1","3","0","1","2","5","1","1","0","2","0","0","0","0","0","0","\Box11_Comments:"
"27","heroinSA","heroin","Box12","02-17-23","269","heroinSA_FR1_roomF_20230217","1","23","15","23","0","0","0","23","108.87","108.87","2","1","0","2","0","7","0","0","5","0","3","1","0","1","0","0","0","1","2","7","4","2","0","7","2","0","19","0","4","1","0","1","0","0","0","5","2","1","0","2","0","7","0","0","5","0","3","1","0","1","0","0","0","1","\Box12_Comments:"
"28","heroinSA","saline","Box13","02-17-23","257","heroinSA_FR1_roomF_20230217","1","5","9","5","0","0","0","5","459.64","68.57","1","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","6","0","5","0","0","0","0","0","0","0","1","2","0","0","2","0","0","1","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","\Box13_Comments:"
"29","heroinSA","saline","Box14","02-17-23","258","heroinSA_FR1_roomF_20230217","1","7","21","7","0","0","0","7","238.06","83.8","3","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","11","24","0","4","0","0","0","0","3","1","0","2","0","0","0","0","0","4","3","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","\Box14_Comments:"
"30","heroinSA","saline","Box15","02-17-23","285","heroinSA_FR1_roomF_20230217","1","10","3","10","0","0","0","10","60.37","60.37","5","1","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","5","3","2","0","0","0","2","0","0","0","0","0","0","1","0","3","0","0","5","1","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","\Box15_Comments:"
"16","heroinSA","saline","Box1","02-20-23","277","heroinSA_FR1_roomF_20230220","1","21","15","21","78517","102965","229246","21","55.08","55.08","4","0","0","1","8","1","0","2","0","0","0","3","2","0","0","0","0","0","10","4","2","1","12","5","4","2","0","0","0","7","4","0","0","0","0","0","4","0","0","1","8","1","0","2","0","0","0","3","2","0","0","0","0","0","\Box11_Comments:"
"17","heroinSA","heroin","Box2","02-20-23","270","heroinSA_FR1_roomF_20230220","1","11","9","11","204779","143884","77518","11","98.5","98.5","2","1","1","0","0","0","1","0","0","1","1","0","1","1","1","0","1","0","4","1","5","0","0","0","1","0","0","11","3","0","1","1","1","0","1","0","2","1","1","0","0","0","1","0","0","1","1","0","1","1","1","0","1","0","\Box11_Comments:"
"18","heroinSA","heroin","Box3","02-20-23","256","heroinSA_FR1_roomF_20230220","1","8","6","8","157393","200083","126260","8","47.95","47.51","3","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","1","0","11","0","0","0","0","3","0","0","3","0","0","1","0","0","0","0","7","0","3","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","1","0","\Box11_Comments:"
"19","heroinSA","saline","Box4","02-20-23","281","heroinSA_FR1_roomF_20230220","1","1","1","1","105294","89963","211566","1","4302.58","968.85","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","\Box11_Comments:"
"20","heroinSA","heroin","Box5","02-20-23","250","heroinSA_FR1_roomF_20230220","1","10","3","10","160030","217139","150144","10","133.6","133.6","2","1","0","1","0","0","0","0","0","1","1","0","1","0","0","1","1","1","4","3","0","1","0","0","0","2","0","1","1","0","1","0","0","1","1","1","2","1","0","1","0","0","0","0","0","1","1","0","1","0","0","1","1","1","\Box11_Comments:"
"21","heroinSA","heroin","Box6","02-20-23","243","heroinSA_FR1_roomF_20230220","1","9","1","9","141036","231670","122448","9","116.77","116.77","2","0","0","1","0","2","0","1","0","0","0","1","0","0","0","0","1","1","2","0","0","1","0","2","0","1","0","2","0","1","0","0","0","0","1","1","2","0","0","1","0","2","0","1","0","0","0","1","0","0","0","0","1","1","\Box11_Comments:"
"23","heroinSA","heroin","Box8","02-20-23","254","heroinSA_FR1_roomF_20230220","1","96","4","96","224815","52248","8477","96","96.23","96.23","14","5","13","0","0","5","18","1","0","0","12","0","10","0","18","0","0","0","22","7","14","0","0","9","23","1","0","0","15","0","13","0","28","0","0","0","14","5","13","0","0","5","18","1","0","0","12","0","10","0","18","0","0","0","\Box11_Comments:"
"24","heroinSA","heroin","Box9","02-20-23","292","heroinSA_FR1_roomF_20230220","1","13","6","13","80826","36160","21934","13","79.03","79.03","3","2","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","3","8","3","1","3","0","2","2","0","0","2","0","0","0","0","0","0","3","5","3","2","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","3","\Box11_Comments:"
"25","heroinSA","saline","Box10","02-20-23","242","heroinSA_FR1_roomF_20230220","1","4","12","4","69942","176472","225752","4","608.94","14.41","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","12","3","0","0","0","0","5","4","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","\Box11_Comments:"
